timestamp,sETH,HEX,DAI,USDC,MKR,WETH,SNX,WBTC,BAT,LINK,CBIX7,KNC,sUSD,PNK,SAI,ANT,DZAR,RPL,LRC,XCHF,TKN,imBTC,REP,ZRX,SPANK,DGD,FOAM,REN,GNO,MET,RLC,RCN,cDAI,NMR,TUSD,RKFL,Other
1581110121000,44200.01,12330.32,8652.64,6028.11,30123.82,6893.77,5012.98,2940.74,2365.63,2417.34,2044.95,832.10,920.55,979.50,2321.75,1170.77,887.73,129.57,621.22,589.75,887.08,21.64,10381.12,785.93,752.98,682.15,329.45,80.43,318.64,306.69,476.03,276.66,200.36,164.05,138.04,50.00,5219.54
1581177428000,43774.80,12635.35,8523.59,5936.83,30043.90,6895.99,4897.14,2920.85,2326.38,2448.47,2012.86,842.23,917.77,977.12,2285.18,1139.55,886.84,130.85,619.02,586.64,885.05,21.45,10293.54,772.30,750.41,682.95,332.06,81.38,318.64,306.13,462.13,276.10,198.25,158.53,136.56,50.00,5222.19
1581243665000,43592.66,13475.71,8467.19,5914.34,29973.63,6906.44,4891.13,3150.06,2294.38,2532.74,2012.74,827.61,912.91,1003.33,2268.43,1103.67,872.89,130.93,608.68,579.63,883.80,21.46,10392.79,766.78,750.44,682.11,330.65,77.46,317.63,307.34,459.62,268.80,197.61,155.00,135.50,50.00,5353.19
1581310184000,43816.06,14126.24,8600.25,5974.58,29977.93,6914.61,4707.58,3147.46,2359.32,2582.39,2040.16,1016.83,925.91,1009.82,2282.38,1120.36,931.22,437.25,615.78,579.63,877.20,21.46,10475.03,791.55,736.65,680.03,334.59,79.93,320.38,308.00,451.67,271.77,246.09,152.54,137.32,62.90,5370.74
1581375300000,43669.34,13462.76,8639.38,5969.41,29986.11,6911.86,4929.36,3189.84,2359.91,2610.56,2100.02,1032.40,926.40,1020.87,2281.73,1127.18,954.42,415.17,622.65,588.33,872.49,21.46,10428.61,782.00,742.27,680.21,331.33,98.91,318.60,307.72,455.21,274.00,246.21,151.56,138.98,127.81,5556.67
1581441429000,43987.31,12785.14,8810.91,5814.03,29872.13,6915.86,4996.44,3097.46,2423.62,2730.93,2087.24,1022.58,904.30,1050.18,2221.50,1107.34,949.83,420.14,619.58,578.74,870.26,21.46,10326.90,788.65,742.36,698.30,309.10,106.55,316.15,307.20,450.40,279.00,240.75,152.45,135.39,127.30,5530.77
1581508790000,44552.13,13010.42,8259.47,5566.22,29033.07,6954.59,4349.39,2928.03,2415.16,2646.08,2005.13,945.72,865.53,1047.07,2084.59,1071.50,916.96,415.65,614.71,546.81,872.31,20.69,10021.60,753.07,738.28,703.80,312.94,95.41,307.50,308.16,423.13,272.91,217.39,148.50,129.40,127.30,5449.54
1581574720000,40573.89,13365.12,8070.23,5401.88,28379.67,6996.92,4404.65,2855.91,2318.87,2524.58,2001.07,941.26,879.50,1149.90,1912.52,1027.97,890.27,422.84,602.21,532.09,867.95,20.14,9804.36,717.57,740.26,704.60,306.88,76.74,305.50,309.16,409.15,303.00,210.83,145.73,126.03,127.30,5367.26
1581641265000,39985.17,12920.23,8247.10,5468.77,38813.42,7271.47,4388.02,2885.03,2289.49,2456.72,1993.60,984.98,883.12,1093.23,1939.85,1019.59,1004.17,934.95,597.71,530.93,866.60,19.97,9539.80,745.64,743.70,576.47,299.97,77.61,308.86,309.84,401.55,290.92,212.99,142.21,127.01,122.21,5364.44
1581707956000,39889.56,12880.58,7867.27,5287.11,37893.78,7284.07,4414.57,2817.87,2273.75,2576.17,1901.13,963.47,859.97,1058.02,1875.01,1015.60,1090.08,927.26,594.23,523.93,861.31,19.74,9372.47,732.21,741.67,559.98,298.53,77.49,307.45,309.35,393.46,279.25,206.21,139.62,123.19,122.21,5249.55
1581774043000,33780.12,12640.11,7762.23,5310.13,37876.20,7281.08,4413.98,1138.50,2274.23,2604.38,1901.13,1007.81,858.32,1057.79,1808.94,999.06,1146.03,931.03,649.84,518.20,871.47,168.68,9431.24,745.33,750.24,485.66,305.45,76.75,312.58,308.77,390.30,279.36,207.19,139.88,123.35,122.21,5305.84
1581841298000,33724.45,12615.36,7933.86,5441.53,38193.09,7283.33,4362.75,1132.60,2241.28,2679.30,1901.13,958.85,882.90,1070.94,1854.26,906.79,1184.74,923.02,605.19,535.83,871.65,717.59,9070.85,741.58,750.24,486.01,305.46,76.18,322.79,310.60,385.88,272.33,210.76,143.47,126.30,122.21,5262.29
1581907086000,33846.55,12169.36,8244.03,5696.89,38092.34,7325.19,4452.01,2839.22,2174.96,2767.94,1900.59,958.22,890.63,1136.92,1814.82,882.31,1204.14,923.20,577.11,547.70,867.96,726.59,8983.68,720.62,745.33,483.78,309.34,69.12,306.25,313.33,376.75,268.69,218.59,146.37,130.23,152.21,5304.88
1581973926000,33997.56,12032.81,8123.79,5633.12,37338.26,7303.62,4465.71,2817.12,2196.34,2757.54,1900.46,942.67,901.42,1258.98,1795.68,879.13,1210.45,920.30,565.62,543.47,867.83,738.74,8875.91,712.51,747.38,485.57,306.87,67.47,303.14,309.66,373.70,269.98,216.07,143.78,128.83,153.73,5342.65
1582040665000,34096.04,12798.22,7954.95,5471.01,37306.25,7286.37,4401.71,2734.67,2177.36,2681.14,1769.48,956.83,880.67,1273.91,1730.11,878.84,1184.64,915.43,569.23,535.26,860.30,722.18,8716.32,700.44,746.60,492.03,303.86,61.16,296.03,310.62,376.69,263.55,211.79,140.80,126.31,213.23,5082.99
1582106715000,34311.80,13256.83,7882.63,5411.79,10999.10,7014.25,4306.19,2725.25,2155.85,2750.27,1769.48,1140.33,875.73,1299.85,1672.12,866.08,1168.41,921.11,568.46,522.08,865.32,713.77,8617.45,692.15,737.40,494.02,306.28,185.66,294.55,310.75,367.25,263.97,208.72,139.51,125.43,213.23,5076.74
1582173039000,34531.46,13077.58,8087.08,5630.84,10811.30,7036.32,4325.42,2733.60,2155.62,2787.53,1769.48,1246.90,890.94,1279.26,1734.71,877.23,1198.99,907.31,588.48,539.06,867.98,719.11,8715.59,708.54,692.71,492.77,300.28,205.67,295.11,312.83,371.89,261.77,216.28,148.03,130.77,213.23,5132.99
1582240159000,32405.80,13268.82,8174.83,5633.60,10327.17,6983.91,4507.03,2752.53,2159.40,2406.43,1769.48,1260.30,907.30,1290.09,1736.89,937.71,1227.30,909.56,576.07,544.77,860.13,730.13,8804.14,703.43,691.84,497.17,299.79,192.15,296.67,313.32,328.73,271.45,216.64,201.26,131.05,209.33,5113.92
1582306851000,32631.40,13227.99,8076.92,5542.09,10143.61,6996.04,4557.90,2742.91,2177.05,2415.51,1769.48,1286.64,888.08,1332.46,1708.94,953.42,1207.26,914.90,604.73,541.21,862.61,722.45,8656.26,717.13,684.58,495.56,300.75,192.40,293.87,312.72,352.84,266.28,212.54,288.52,129.51,209.93,5189.53
1582372667000,32489.27,13528.55,8191.20,5613.09,10130.17,7012.22,4507.41,2758.13,2204.51,2386.40,1769.48,1354.24,894.31,1262.24,1732.22,1002.83,1202.41,944.40,648.68,541.30,867.05,719.85,8614.56,704.19,684.59,492.78,303.12,192.74,292.24,312.15,346.21,269.97,215.87,209.89,131.12,209.93,5272.40
1582439543000,32670.20,13620.87,8227.12,5506.09,10191.01,7025.83,4493.05,2744.96,2222.95,2280.88,1734.08,1306.74,880.15,1245.89,1699.76,1076.76,1186.15,949.64,619.92,536.23,867.05,714.75,8616.23,703.06,686.22,494.43,301.35,196.43,291.19,307.02,350.24,276.39,231.10,208.82,128.44,209.93,5357.92
1582505376000,32590.84,13488.43,8040.52,5449.57,10218.71,7067.21,4475.36,2731.04,2175.55,2515.53,1746.51,1334.34,870.07,1162.34,1679.56,1040.55,1178.51,951.18,635.95,533.20,868.21,714.75,8611.61,700.28,706.33,496.06,304.29,183.87,292.95,308.12,342.09,270.17,229.38,196.02,126.37,209.93,5395.28
1582571821000,32090.23,13510.27,8278.50,5611.46,10210.87,7004.82,4435.57,2744.74,2140.43,2475.01,1744.79,1342.31,877.79,1139.88,1720.07,1036.51,1173.29,904.78,618.75,538.58,869.72,714.75,8511.44,689.23,706.35,476.92,306.51,181.40,295.14,308.69,338.73,268.69,236.52,190.29,129.46,209.93,5542.26
1582638796000,32897.27,13561.54,8365.64,5624.17,10156.40,7014.97,4343.38,2750.04,2117.57,2433.33,1783.55,1326.37,897.61,1155.08,1735.04,1021.90,1128.44,904.62,614.42,541.25,869.82,719.45,8559.61,677.48,706.41,475.99,306.35,257.34,293.62,307.57,363.28,268.77,235.20,201.09,129.60,209.93,5479.13
1582705647000,32897.45,13431.00,8799.22,5891.12,10281.58,7048.91,4362.15,2810.02,2108.35,2409.77,1781.76,1326.87,955.10,1092.60,1809.40,1022.73,1181.46,900.57,603.50,562.29,864.76,732.54,8576.29,672.81,703.66,475.36,306.93,248.48,293.11,308.65,355.34,274.61,246.82,195.03,135.18,209.93,5470.17
1582771019000,31698.33,13344.15,9405.84,6160.23,10441.43,7021.54,4486.19,2862.23,2152.19,2585.34,1735.98,1316.25,990.16,1197.25,1891.82,1046.89,1232.87,884.22,602.87,599.27,852.68,747.60,8550.12,692.31,703.66,476.68,306.93,222.74,295.41,309.41,358.76,275.64,175.99,200.79,142.13,209.93,5590.18
1582837876000,31688.09,13377.85,9187.70,5936.45,10874.92,7032.18,4592.51,2800.33,2128.10,2643.93,1820.79,1477.60,952.12,1227.47,1783.36,1030.10,1162.15,888.80,609.64,576.20,834.46,734.67,8556.12,700.35,698.01,470.51,406.56,228.37,293.38,309.16,357.17,273.05,148.51,197.69,137.43,209.93,5607.69
1582904573000,33862.99,13178.71,9776.56,6351.81,11116.65,7008.71,4682.40,3131.98,2133.43,2696.32,1820.79,1386.24,980.27,1229.42,1820.39,1048.49,1141.99,888.69,643.38,594.72,839.31,740.12,8359.71,705.25,698.07,472.61,406.56,228.47,293.68,308.64,355.26,267.42,151.53,205.74,139.86,209.93,5726.31
1582970808000,35110.75,13128.42,9770.68,6815.64,10951.11,7023.47,4692.69,3120.97,2116.84,3058.37,1639.46,1461.79,966.33,1202.44,1811.74,1235.50,1068.20,773.29,655.07,581.24,839.49,734.59,8363.20,696.50,693.89,473.25,411.71,222.57,293.81,309.48,352.79,266.73,156.34,208.10,138.58,210.03,5734.57
1583036689000,35412.55,13082.46,9863.01,6868.77,10946.65,6980.18,4663.02,3135.21,2126.85,2857.57,1639.46,1596.57,989.04,1181.88,1826.32,1329.41,1068.20,779.36,648.80,589.58,839.49,738.43,8415.24,708.72,694.48,475.24,411.71,232.33,292.22,309.55,345.39,266.94,157.78,215.73,139.76,210.03,5747.89
1583103301000,35112.18,13141.01,10060.96,6940.18,10975.12,6983.28,4521.62,3163.94,2128.53,2828.10,1657.79,1628.77,1003.25,1205.12,1847.71,1350.63,1014.20,785.85,692.02,596.52,849.86,745.34,8980.68,606.79,694.69,475.08,412.71,231.58,296.31,306.17,345.23,265.05,160.04,217.26,141.84,210.03,5746.25
1583168974000,35345.03,13112.48,9811.12,6732.19,10917.42,7007.77,4500.91,3157.46,2136.97,3362.57,1656.36,1475.24,969.51,1237.95,1789.07,1315.11,923.60,789.18,694.27,588.07,849.77,738.42,8782.22,608.85,695.48,476.86,411.80,238.31,293.23,306.72,348.09,269.57,155.27,219.23,119.86,210.03,5738.24
1583235956000,35532.64,13135.06,10168.25,6432.59,10909.00,6981.22,4612.42,3163.41,2148.02,3380.17,1654.35,1538.30,975.84,1361.87,1794.56,1420.91,991.62,797.98,700.72,582.80,850.98,736.91,8749.91,606.74,691.87,477.11,411.80,246.33,292.72,307.83,333.75,279.42,155.26,217.88,120.44,210.03,5726.21
1583302077000,35545.20,13092.82,10594.16,6225.53,10732.58,6994.03,4498.10,3323.28,2163.72,2698.00,1593.00,1481.01,975.08,1308.67,1814.76,1425.80,853.47,798.60,719.51,588.48,855.96,740.91,8768.19,623.21,687.34,477.62,411.80,270.78,294.84,307.93,336.69,275.13,202.47,222.64,121.40,210.03,5879.32
1583368317000,35740.11,13064.65,10807.13,6239.47,10781.43,7286.37,4382.68,3323.17,2201.56,2494.56,1592.94,1530.80,978.59,1352.84,1815.27,1294.07,857.09,802.48,717.31,588.49,867.80,742.41,8804.67,637.23,685.58,477.62,412.68,280.51,298.32,308.70,345.15,275.16,203.30,223.91,122.25,210.03,5900.07
1583435384000,36661.29,13055.14,10877.43,6247.11,10802.55,7306.31,4244.12,3337.93,2210.87,2510.18,1591.22,1579.13,975.91,1379.61,1789.63,1283.98,758.34,811.17,794.84,585.47,890.78,742.45,8779.97,649.04,685.58,472.37,412.50,251.80,297.62,308.70,344.59,279.39,194.72,224.89,120.47,210.03,5965.54
1583502285000,36613.79,13001.14,10739.51,6177.30,10879.90,7293.28,4082.25,3312.01,2183.15,2257.67,1552.48,1575.18,970.17,1359.50,1767.52,1289.98,673.42,851.61,794.23,585.47,884.42,737.41,8674.99,621.85,683.74,475.20,412.48,254.44,299.32,308.91,334.47,277.82,194.05,224.13,120.38,210.08,5966.86
1583567810000,36583.03,12856.28,10791.83,6120.10,11066.71,7415.45,4035.03,3278.69,2150.77,2231.87,1550.85,1631.13,965.17,1338.30,1603.33,1280.22,584.86,842.64,807.51,576.39,882.30,727.92,8553.82,624.03,685.51,477.56,416.09,265.29,292.80,295.25,332.90,271.23,192.19,220.69,119.35,210.08,5991.03
1583633541000,36723.48,12978.92,11163.87,6251.27,11492.94,7412.76,4097.17,3286.37,2122.49,2186.17,1550.85,1595.79,979.11,1414.11,1640.75,1261.08,589.13,845.64,807.30,577.09,865.04,722.89,8622.54,614.19,683.20,476.98,415.02,277.77,293.55,293.47,322.00,269.18,197.24,216.23,122.27,210.08,6186.94
1583699841000,36666.34,12946.56,11649.14,6543.25,11023.40,7452.82,4068.33,3330.39,2133.15,2314.87,1542.50,1655.49,1024.27,1465.06,1713.58,1262.98,718.42,847.27,791.22,611.10,848.18,740.09,8714.44,620.97,680.67,476.21,415.23,292.21,297.94,284.45,332.85,272.62,203.13,218.73,127.40,210.08,6171.80
1583767163000,36553.82,13151.56,12615.11,6729.29,11292.78,7429.17,4322.61,3401.18,2099.00,2325.97,1482.17,1602.26,1059.68,1321.10,1787.93,1264.33,851.06,846.31,818.06,638.74,839.02,742.33,8884.07,614.10,682.47,476.61,408.17,303.50,295.79,283.63,318.90,271.21,212.80,217.11,132.85,210.08,6221.20
1583833348000,36232.52,13680.77,12602.94,6496.21,11456.32,7436.47,4476.37,3347.11,2151.30,2398.76,1491.31,1660.15,1068.22,1397.20,1776.84,1261.23,832.90,840.95,866.20,633.87,839.59,746.07,9173.63,623.37,692.64,477.16,408.67,427.17,296.98,283.26,326.48,270.28,211.33,218.76,148.91,210.08,6306.90
1583900197000,36125.12,13753.17,12789.79,6450.22,11339.82,7478.86,4002.94,3403.35,2216.37,2439.64,1491.31,1768.44,1057.85,1412.62,1761.20,1192.57,828.04,846.01,869.24,633.35,830.63,745.52,9046.09,643.66,690.26,477.89,408.92,460.40,298.54,283.61,325.47,274.98,211.49,220.20,148.27,210.08,6372.74
1583966404000,36197.08,13921.91,13246.34,6432.49,11326.27,7504.51,3931.62,3483.53,2205.40,2434.95,1486.29,1753.82,1084.91,1375.85,1808.27,1196.94,826.12,836.62,851.98,649.46,834.63,759.40,9159.55,635.58,692.52,479.72,409.94,460.76,299.47,282.65,323.88,291.07,244.51,218.81,151.48,210.08,6396.39
1584033400000,31439.75,15544.17,13799.82,7183.78,10065.75,6921.35,3743.57,3426.44,2255.21,2180.82,1486.29,1712.55,1285.30,1243.07,2145.61,1133.70,916.69,827.24,857.92,757.04,808.61,784.54,738.81,675.04,692.52,473.63,409.94,444.43,300.01,286.86,302.06,272.22,289.77,230.07,180.43,210.08,6489.78
1584100621000,28076.03,15486.88,12115.99,7576.54,9189.54,6813.17,3884.77,3308.37,2228.79,2115.38,1486.29,1655.07,1235.48,1242.01,927.64,1064.72,933.78,859.66,874.03,777.49,819.20,782.34,748.09,667.26,694.22,471.31,434.39,426.10,302.06,283.79,299.48,267.14,283.08,212.26,169.74,210.08,6183.65
1584168330000,28009.45,17888.13,12724.66,7650.25,9601.64,6846.44,4241.68,3229.46,2214.44,2147.15,1486.29,1679.32,1238.75,1362.24,928.07,1086.18,936.54,853.58,870.14,771.21,817.61,766.91,774.18,653.97,696.09,472.35,422.20,424.16,299.23,281.84,309.79,275.09,218.41,227.53,169.00,210.08,6357.20
1584234522000,27795.12,18744.40,13670.15,8125.89,9428.63,6793.01,3877.95,3261.44,2235.64,2139.07,1614.19,1658.78,1312.02,1370.09,982.95,1094.43,947.36,852.44,874.59,799.96,814.34,770.41,765.03,661.57,459.52,472.16,420.44,429.44,297.47,282.91,299.46,282.37,229.68,226.83,175.03,210.08,6569.41
1584300469000,27255.07,19823.31,12933.01,8756.26,9359.12,6797.79,3925.43,3293.78,2223.49,2121.46,1611.35,1655.20,1334.12,1181.64,1002.34,1083.00,972.04,853.77,870.86,798.28,821.29,780.61,770.14,658.84,470.64,471.36,420.98,398.10,308.08,282.93,301.01,283.64,227.88,202.43,174.02,210.08,6562.02
1584367227000,25499.12,19924.47,14065.65,10226.05,8860.76,6704.91,3651.10,3346.23,2204.66,1944.36,1611.35,1583.15,1356.84,1061.36,1061.70,1019.27,1028.98,849.99,852.36,857.02,821.00,790.57,767.64,660.68,471.95,472.16,420.16,366.31,318.38,285.82,282.73,263.69,246.93,225.98,224.76,210.08,6523.44
