timestamp,​0x9799b475dEc92Bd99bbdD943013325C36157f383,​0xB9D77A2BCB23850540C394df863D23BF17296CE8,​0x1200563cFAEb481e1f0542A246F0cefcdE4C4753,​0xF506828B166de88cA2EDb2A98D960aBba0D2402A,​0xF173214C720f58E03e194085B1DB28B50aCDeeaD,​0xcb9D1c05b5f848B67E80BD91Aee76ec7F81216db,​0x745DAA146934B27e3f0b6bff1a6e36b9B90fb131,​0x5CCb8c39bF68612C7997Cbc498ae55908D32d223,​0x4CB2B6DcB8Da65F8421fEd3d44E0828E07594a60,​0xA694068FDfd382FA60c249e9A2B92a5548aD50EF,​0x048918b89189F68dA6146ddb6eEc63C649671c67,​0x0a6bb2770450F8BB7Cc0b42ee859ac7f9177010D,​0x22fB3590Ca2b6a876D7fb655FC6e598Abf28d3E1,​0xfEA677f3b408700AE4ba6355C4885851867a29E3,​0x00000000Af5A61acAf76190794E3fdf1289288A1,​0x71A1dF0d820d29c784C04865904492aC38801A04,​0x4e04245c0Dbbd1d458aC3c2aFC976491983E44De,​0x2E642b8D59B45a1D8c5aEf716A84FF44ea665914,​0xeE7F212545b3c388f8fD176f83bDff85F3Dcea7D,​0x23983EA2123D40EB5655dfFf3F3C917C78F214f6,​0x2C4Bd064b998838076fa341A83d007FC2FA50957,​0xDcF42a28b6d7e3377355B1e91a9b91708b83E2d5,​0x05cDe89cCfa0adA8C88D5A23caaa79Ef129E7883,​0x347dEE698fD3ECcd64E11EF11c9C141E0D957Ba8,​0xA54da2581dd4828e4Aa00638Aab835119500A284,​0x00000000B1786c9698C160D78232c78d6f6474Fe,​0x5daEcc32Fc2e735cB1Ca6d0427F9eC71Bcb4F0eD,​0x9021C84f3900B610ab8625d26d739e3B7bFf86aB,​0x9424BFC9F19d2c40d79Ca20094A7Da9d4024C44B,​0x693c188E40F760ecF00d2946ef45260b84FBc43e,​0xB958a8f59AC6145851729F73c7A6968311d8B633,​0x3A32ECf794C2172f47d0186bAEE4BfA74D2ebc9f,​0x094DaeEb1e59E42479449bD81f0c5088A93137Fe,​0x06E27Dd8706B2a471d43dd6debd78Ef72E388aCc,​0x31E085Afd48a1d6e51Cc193153d625e8f0514C7F,​0xF8341bf53e42DAc7b3E3516E0c6ef6003646DD6D,​0xa57Bd00134B2850B2a1c55860c9e9ea100fDd6CF,​0x860bd2dba9Cd475A61E6d1b45e16c365F6D78F66,​0x1814222fa8c8c1C1bf380e3BBFBd9De8657Da476,​0x7B2eF92fDecdf4a156365EB78c9E92b44588Fe84,​0x25C40bC17E4BF2f8C23aCc99a7A38568f0890157,​0xe9519677e6ec8D2D6BFaB92A059529feA6075d37,​0x53bba5c7872BFC4935cb4EEe63c1bA9BfC68212A,​0x8c117a0661568a6189Dc65a53A5E1CC2312a22a3,​0x69C4EfE68F4eaBdFAa614a8E682B1391802F4913,​0x01Da73c4Ec1355f953aD0AAcA3eF20e342Aea92a,​0x533344cFdF2a3E911E2CF4c6f5ED08e791F5355f,​0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9,​0xFb9284715e9B0d08153caA34C35bfAed76edC31F,​0x36E5A96c8d01803d2C48756AA7bde1c01d7D9f8A,​0x5Be5b30A720093C9d1B1E6CF8441280a48a495F8,​0xbD2c8F386dA16351F5Eb883b78C5978a70CeE198,​0x762ed657B76372F8C08C6f7E0Aa4170658C4CA35,​0x36691C4F426Eb8F42f150ebdE43069A31cB080AD,​0x3Fb2F18065926DdB33E7571475c509541d15dA0e,​0x97deC872013f6B5fB443861090ad931542878126,​0xc3037b2A1a9E9268025FF6d45Fe7095436446D52,​0x591E9F22E2e925A5FEBbBF9DA7e7A632e877FE5c,​0x284620B56318d18Db45E40614556B9cB1d0dd92B,​0x812D2e05aFb6E15a47355AC616fC69098B22C794,​0x2c6b36530c0f25FA2765e2901101b4FCF149DEC4,​0xAfA5AA8648E645277500a388230Cc1985ed8C627,​0x3958B4eC427F8fa24eB60F42821760e88d485f7F,​0x000000000000006F6502B7F2bbaC8C30A3f67E9a,​0x6510B33A35AFCF6d1B1C7927139Eb9c08343d665,​0x8018280076d7fA2cAa1147e441352E8a89e1DDbe,​0x1680eD6A1fE73c673E778705355212235DeC3242,​0x0780366ED1fd05d7e9a6aCD7867DeD8C68730F2c,​0xc35A5FEc6BE6957899E15559Be252Db882220b37,​0x0358629bD27FA559b88D0F41ea3dA28D057c3414,​0xc51a5024280d6AB2596e4aFFe1BDf6bDc2318da2,​0x00dEe1F836998bcc736022f314dF906588d44808,​0x6c2d992b7739DFB363a473Cc4F28998b7f1f6dE2,​0x03E86D24C462fa6aD88568053361186E4A5aF68e,​0x5c5b40855fc364b797c1F539F7Eb39cDC94a8a91,​0xB27732Feae161E1f42cfcd2b716BbF7f987FB984,​0xF92C1ad75005E6436B4EE84e88cB23Ed8A290988,​0x456974dF1042bA7A46FD49512A8778Ac3B840A21,​0x1e30124FDE14533231216D95F7798cD0061e5cf8,​0xfc96e234d4B31C63051E707105fCC4aba37807Fa,​0x09cabEC1eAd1c0Ba254B09efb3EE13841712bE14,​0x4d2f5cFbA55AE412221182D8475bC85799A5644b,​0xce5702E94aD38C061e44a4a049Cc29261F992846,​0x889aBdD2bC0F3a884e607279bA132501698fbcd5,​0xDFf2AA5689FCBc7F479d8c84aC857563798436DD,​0xD1a06725e9fee446b4a49cEE85c9C213cC13F39A,​0x238e24C06313fC8176BC6C49a0EBE86c2b0aabb6,​0x8333331B3FE016653FF0ADB7b37E52f81A6E7382,​0x7Aa29D3158BC446fABD3196f54C01f86321eae32,​0x0e115a21c34708fDA175cC9C924Ba42A6D87f95d,​0x0a236B41aDd0073df05EaC5Fc8505Ad745C7859D,​0x22A1B26BFb867dfAB91B16F7872bCdF559D5427F,​0x1eb3b6cf9e6f1F7CB0eEAfCea2aBD8016628e45b,​0x0000000000C90bc353314b6911180ED7E06019A9,​0x22Acb809d08aE7c79F0b84513EfCE0577acFE514,​0x9F92473Cce5dd539C76fD79C78aE5c8fAf706134,​0xE33C8e3A0d14a81F0dD7E174830089E82F65FC85,​0x11111254369792b2Ca5d084aB5eEA397cA8fa48B,​0x8a3960472B3D63894B68DF3f10F58F11828d6fd9,​0xF6FB09a41fa6C18cEbC1e7C6F75A8664D69e4d48,​0xA540fb50288cc31639305B1675c70763C334953b,​0x083855E63c4d885b1886c1596ea1C5f1bf819391,​0x6a0c50788E462f322959A2458687096994d66316,​0xADEEb9d09B8Bcee10943198FB6F6a4229bAB3675,​0xEFe53909AFf7d1Af4936B1B7Dd2A6C3f24A02fd9,Other
1590786531000,,44.42,,,1.97,,,,,27.26,18.61,43.05,,,,,,0.10,,,54.82,,,,,,,,,135.67,25.04,,,,347.51,49.79,110.60,28.20,,,,16.04,,,,,,,,,52.00,,,44.74,36.97,26.97,37.93,,,,,,,102.00,,,,,,,,5.50,46.59,,,,9.45,,13.93,22.42,0.98,1.27,,,,,,,,,,,,,,2.96,,1.37,,,,,,,,503.61
1590853669000,,54.68,,0.73,0.14,,11.26,,,94.99,92.66,30.42,,,,,,,,,105.89,,0.11,,,,,,,200.47,,,,,263.47,90.38,184.48,7.14,,,,81.63,,,12.18,,,,,,66.88,,,212.25,76.62,13.06,47.09,,,,,,25.87,,,,,,,,,67.92,45.77,,,,47.78,,121.25,,0.15,4.66,,,,,,,,,,,,,,11.25,,4.51,,,,,,,,525.07
1590919824000,,141.32,,5.83,4.82,,,,,80.94,149.63,42.63,,,,,,,,,54.64,,,,,,,,,143.58,,,,,386.08,59.95,132.03,18.75,,,,47.78,,,0.44,,,,,,21.08,,,49.79,5.19,14.35,101.28,,,,,,11.48,,,,,,,,,87.54,29.87,,,,8.91,,96.17,3.33,4.34,18.64,,,,9.02,,,,,,,,,,48.72,,,,,,,,,,409.28
1590987649000,,87.98,,1.70,5.50,,0.90,,,37.90,166.87,13.77,,,,,,6.92,,,4.62,,42.12,,,,,,,78.32,,,,,196.85,26.02,176.19,,,,,26.02,,,1.70,,,,,,37.05,,,2.40,,,114.58,,,,,,,,,,,,,,,21.93,48.19,,,,17.81,,66.96,11.12,,13.71,,,,,,,,,,,,,,22.29,,,,,,,,,,412.18
1591054955000,,77.15,,,3.75,,1.00,,,12.13,134.44,13.04,,,,,,,,,,,,,,,,,,96.26,,,,,178.08,71.05,164.01,0.69,,,,23.14,,,0.03,,,,,,99.78,,,77.35,,0.50,41.27,,,,,,0.08,,,,,,,,,,45.85,,,,,,50.45,0.83,,69.22,,,,,,,,,,,,,,4.13,,,,,,,,,,441.95
1591122115000,,76.91,,,,,18.86,,,53.67,194.88,4.76,,,,,,10.02,,,5.76,,264.77,,,63.43,,,,139.05,6.12,,,,356.29,78.74,907.65,519.30,,,,82.26,,,2.80,,,,,,58.54,,,34.69,,20.01,85.35,,,,,,8.19,325.78,,,,,,,,235.41,65.05,,,,2.56,,66.74,9.47,0.38,35.82,,,,,,,,,,,,,,46.78,,,,7.83,,,,,,506.16
1591189759000,,121.75,,,0.07,,1.26,,,50.65,114.22,12.45,,,,,,,,,0.46,,771.05,,,,,,,197.93,,,,,144.86,1.64,211.20,126.29,,,,107.12,,,0.00,,,,,,45.81,,,,,,66.72,,,,,,1.91,,,,,,,,,87.51,19.26,,,,0.65,,8.70,0.52,5.88,31.72,,,,,,,,,,,,,,8.01,,0.01,,13.81,,,,,,409.60
1591256276000,,54.00,,,4.18,,59.91,,,36.75,79.60,8.72,,,,,,0.46,,,0.22,,89.40,,,,,,,60.33,,,,,163.13,9.91,40.42,25.64,,,,9.45,,,0.00,,,,,,32.80,,,35.12,,6.95,57.68,,,,,,11.03,,,,,,,,,24.72,30.65,,47.88,,10.46,,13.65,,,,,,,,,,,,,,,,,4.48,,,,,,,,,,340.32
1591323776000,,65.59,,0.41,3.69,,20.91,,,17.74,163.44,0.41,,,,,,0.03,,,,,,,,,,,,117.72,,,,,135.89,74.71,102.62,,,,,29.32,,,0.41,,,,,,,,,48.93,,0.85,24.15,,,,,,2.33,,,,,,,,,49.35,63.16,,32.89,,185.21,,11.80,0.05,5.24,4.67,,,,,,,,,,,,,,29.17,,,,,,,,,,300.64
1591389945000,,65.36,,,,,41.94,,,11.30,104.80,,,,,4.00,,5.96,,,2.05,,0.82,,,,,,,36.73,,,,,115.15,1.64,117.32,0.76,,,,7.16,,,0.20,,,,,,,,,0.33,,4.09,44.87,,,,,,27.89,20.13,,,,,,,,41.98,27.80,,52.66,,0.04,,10.90,,,,,,,,,,,,,,,,,6.08,,,,,,,,,,413.74
1591457899000,,54.50,,,,,40.68,,,,123.30,15.38,,,,,,,,,4.17,,,,,,,,,11.28,,,,,89.39,4.76,104.28,15.64,,,,135.38,,,5.39,,,,,,,,,2.17,,,26.79,,,,,,,,,,,,,,,45.92,,,0.94,,3.00,,7.53,3.94,0.05,5.20,,,,,,,,,,,,,,,,,,7.00,,,,,,298.16
1591524138000,,32.45,,,,,58.00,,,,58.36,2.00,,,,,,0.01,,,,,13.77,,,,,,,2.56,,,,,104.69,1.63,28.01,1.19,,,,,,,0.05,,,,,,,,,,,3.08,16.38,,,,,,3.61,,,,,,,,,19.58,,,69.73,,,,1.62,,,,,,,,,,,,,,,,,1.15,,,,,,,,,,135.02
1591590964000,,53.99,,,,,20.00,,,17.71,77.62,20.49,,,,,,0.21,,,,,,,,,,,,74.75,8.46,,,,339.03,5.06,38.40,3.25,,,,41.58,,,2.06,,,,,,,,,4.23,,,109.00,,,,,,3.69,,,,,,,,,103.60,42.06,,79.28,,14.77,,5.47,2.04,3.88,4.54,,,,,,,,,,,,,,7.96,,,,,,,,,,210.60
1591658478000,,,,,,,,,,,55.80,18.53,,,,,,0.01,,,28.88,,,,,,,,,5.77,,,,,155.53,,9.81,32.35,,,,103.39,,,13.27,,,,,,,,,0.01,,2.15,34.37,,,,,,25.99,,,,,,,,,,8.22,,55.89,,,,0.92,,,18.79,,,,,,,,,,,,,,1.21,,,,,,,,,,149.73
1591725334000,,10.74,,,13.11,,8.54,,,26.36,60.15,2.00,,,,,,3.85,,,84.61,,,,,1.53,,,,69.85,25.36,,,,130.20,14.89,205.71,107.83,,,,16.69,,,0.48,,,,,,,,,0.08,,,93.99,,,,,,3.17,,,,,,,,,64.62,25.48,,44.73,,,,,,,,,,,,,,,,,,,,,22.55,,,,,,,,,,315.13
1591793059000,,32.65,,,0.73,,21.34,,,,70.84,8.30,,,,,,2.63,,,83.73,,7.52,,,96.83,,,,14.62,,,,,154.50,,40.51,,,,,161.63,,,11.64,,,,,,,,,6.32,0.72,18.91,99.79,,,,,,4.66,,,,,,,,,,12.15,,74.26,,,,2.43,5.97,,,,,,,,,,,,,,,,33.46,,,,,,,,,,309.14
1591859571000,,64.40,,,0.58,,2.05,,,,90.49,4.03,,,,,,0.10,,,30.68,,,,,,,,,53.17,,,,,214.28,24.17,44.75,1.27,,,,50.68,,,0.05,,0.06,,,,,,,7.59,1.05,6.36,207.15,,,,,,15.34,,,,,,,,,22.54,27.35,,69.53,,6.81,,25.51,,0.11,0.20,,,,,,,,,,,,,,0.12,,,,,,,,,,227.62
1591926628000,,146.24,,1.08,11.26,,19.20,,,30.13,135.52,27.70,,,,,,0.50,,,0.28,,0.55,,,,,,,102.40,100.06,,,,568.89,51.72,320.56,,,,,86.11,,,21.35,,,,,,,,,74.85,,11.06,191.11,,,,,,10.73,28.00,,,,,,,,114.33,101.41,,137.53,,27.27,,38.06,6.26,0.03,26.44,,,,,,,,,,,,,,20.33,,,,,,,,,,867.61
1591993124000,,44.39,,,0.04,,,,,,69.13,5.00,,,,,,0.03,,,5.05,,,,,,,,,3.86,,,,,195.76,39.69,8.13,,,,,27.97,,,0.30,,,,,,,,,42.40,,2.90,50.72,,,,,,,,,,,,,,,36.57,6.86,,25.65,,9.00,,111.81,,0.70,4.38,,,,,,,,,,,,,,31.13,,,,,,,,,,461.37
1592060020000,,11.04,,,,,0.42,,,,49.72,,,,,,,,,,,,,,,,,,,13.23,,,,,59.80,14.50,24.07,,,,,8.31,,,,,,,,,,,,6.57,0.09,,54.31,,,,,,4.46,,,,,,,,,,,,32.04,,1.00,,4.15,0.89,0.06,0.06,,,,,,,,,,,,,,3.94,,,,,,,,,,152.63
1592126059000,,11.14,,,2.34,,0.27,,,4.26,44.71,9.95,,,,,,,,,0.04,,,,,,,,,49.27,,,,,143.92,20.22,47.87,,,,,33.82,,,0.08,,0.98,,,,,,,41.57,,0.10,64.77,,,,,,6.07,,,,,,,,,,79.97,,78.24,,0.01,,0.16,1.09,,,,,,,,,,,,,,,,5.47,,,9.81,,,,,,,167.89
1592193218000,,78.53,,,6.66,,9.90,,,26.08,131.22,23.33,,,,,,0.68,,,0.08,,,,,,,,,43.72,,,,,124.01,26.43,104.03,,,,,34.38,,,11.31,,,,,,,,,8.67,,0.24,135.65,,,,,,2.58,,,,,,8.85,,,8.47,63.87,,22.75,,,,18.94,11.72,,0.43,,,,,,,,,,,,,,32.19,,,7.88,,,,,,,279.91
1592259061000,,79.90,,,1.66,,42.80,,,22.33,148.08,95.62,,,,,,5.31,,,,,44.63,,,33.81,,,,47.67,25.62,,,,452.70,59.24,51.01,79.05,,,,72.32,,,0.01,,,,,,,,,43.82,,50.29,214.63,,,,,,7.04,,,,,,13.23,,,22.12,24.19,,32.50,,2.26,,126.70,4.74,0.02,160.63,,,,,,,,,,,,,,20.32,,,18.44,,,,,,,404.54
1592326391000,,22.24,,,0.03,,20.04,,,8.63,125.83,5.16,,,,,,0.02,,,5.08,,209.05,,,,,,,13.34,179.70,,,,271.01,2.11,76.27,,,,,,,,11.34,,,,,,,,,0.01,,10.53,75.39,,,,,,0.04,47.83,,,,,17.27,,,17.97,,,107.53,,,,25.16,8.17,0.00,0.64,,,,,,,,,,,,,,0.82,,,1.63,26.75,,,,,,257.75
1592393573000,,11.02,,,10.41,,12.88,,,,45.54,38.15,,,,,,,,,4.07,,,,,,,,,1.71,,,,,122.18,11.36,16.49,3.92,,,,,,,1.10,,,,,,,,,1.81,,5.46,25.91,,,,,,12.63,8.00,,,,28.77,,,,,,,126.76,,1.16,,5.54,,0.29,9.44,,,,,,,,,,,,,,,,,,,,,,,,218.32
1592460543000,,22.13,,0.51,0.65,,15.85,,,8.52,91.82,100.00,,,,,,0.94,,,0.79,,,,,,,,,109.78,,,,,145.79,195.53,122.00,,,,,25.14,,,1.06,41.77,,,,,,,,0.00,,7.44,14.61,,,,,,0.18,150.40,,,,29.00,,,,71.46,8.10,,21.43,,,,60.65,0.70,,13.46,,,,,,,,,,,,,,19.55,,,16.88,,,,,,,531.53
1592527754000,,11.13,,,0.80,,,,,4.36,76.43,18.15,,,,,,,,,,,,,,,,,,47.16,,,,,213.11,56.00,172.61,,3.33,,,12.65,,,3.53,,,,,,,,,0.04,,0.16,12.28,,,,,,21.28,28.00,,,,,,,,,7.75,,35.03,,,,6.47,1.02,0.42,35.22,,,,,,,,,,,,,,1.32,,,16.21,61.25,,,,,,420.09
1592594022000,,55.96,,0.12,,,46.24,,,13.15,44.88,,,26.86,,,,0.00,,,,,,,,17.66,,,,77.82,,,,,141.09,7.23,44.39,,,,,,,,5.43,,,,,,,,,,,82.38,2.67,,,,,,,,,,,25.85,,,,57.89,22.08,,31.47,,0.80,,31.89,,0.19,50.99,,,,,,,,,,,,,,9.55,,,15.37,,,,,,,673.59
1592661070000,,33.19,,,2.92,,12.26,,,,85.15,24.58,,11.76,,,,,,,1.12,,0.11,,,,,,,2.99,,,,,193.04,31.97,19.11,,,,,7.49,,,3.88,,,,,,,,,19.48,0.82,5.12,19.80,,,,,,6.65,,,,,,,,,,,,30.19,,0.44,,2.27,,0.00,,,,,,,,,,,,,,,7.86,,,37.63,,,,,,,385.47
1592727831000,,21.98,,,0.36,,,,,,92.00,22.40,,,,,,5.16,,,29.37,,,,,,,,,40.96,,,,,198.75,44.71,60.34,29.89,,,,11.93,,,2.28,,,,,,,,,1.32,,15.52,101.68,,,,,,,16.66,,,,35.49,,,,7.72,,,56.46,,,,26.35,,,4.48,,,,,,,,,,,,,,10.65,,,11.55,,,,,,,562.75
1592794125000,,22.04,,,,,1.93,,,4.38,90.72,,,,,,,13.49,,,110.19,,0.34,,,,,,,44.04,,,,,245.52,152.49,251.18,,,,,70.58,,,6.85,,,,,,,,,10.73,,,,,,,,,13.15,,,,,0.44,,,,,,,47.82,,,,1.85,0.26,0.17,24.96,,,,,,,,,,,,,,20.10,,,23.91,67.56,,,,,,800.98
1592861502000,,22.19,,2.28,1.77,,8.60,,,4.12,153.19,,,,,,,0.00,,,0.55,,0.73,,,,,,46.10,54.88,,,,,320.38,47.34,984.62,,,,,75.25,,,1.58,,,,,,,,,19.91,,19.18,61.06,,,,,,41.90,14.00,,,,,,,,51.92,,,123.31,,,,49.85,,,26.11,,,,,,,,,,,,,,108.97,,,37.67,50.53,,,,,,1535.17
1592927890000,,,,,4.82,,0.10,,,,127.93,,,,,,,7.24,,,,,0.96,,,,,,,38.98,,,,,321.76,11.16,45.34,,,,,124.04,,,1.01,,,,,,,,,0.02,0.14,46.12,3.98,,,,,,43.52,,,,,,,,,28.82,,,59.22,,2.40,,40.88,7.84,,6.21,,,,,,,,,,,,,,19.82,,,40.42,10.16,,,,,,404.15
1592995513000,,11.11,,,2.40,,,,,4.04,48.48,1.45,,,,,,6.79,,,0.20,,,,,,,,,121.03,,,,,212.25,,84.07,3.09,,22.14,,18.09,,,8.96,35.18,,,,,,,,13.48,,21.42,28.05,,,,,,21.61,,,,,,,,,37.51,14.66,,93.47,,,,34.58,13.62,0.47,4.17,,,,,,,,,,,,,,10.09,,,5.14,,,,,,,526.03
1593062546000,,46.39,,0.18,6.62,,,,,,91.08,1.07,,,,,,8.61,,,,,,,,,,,,125.43,12.52,,,,286.32,,238.30,1.96,,70.63,,99.92,,,2.54,,,,,,,,,26.17,,,,,,,,,114.67,124.58,,,,,,,,46.38,6.26,,10.75,,,,88.26,7.12,,0.64,,,,,,,,,,,,,,2.16,,,88.21,,,,,,,711.05
1593128647000,,23.73,,,3.83,,3.08,,,,71.37,0.99,,,,,,7.69,,,11.27,,,,,,,,,43.26,12.28,,,,203.92,,153.74,28.95,,110.28,21.48,85.60,,,,,,,,,,,,1.98,,,18.14,,,,,,115.55,132.73,,,,,,,,6.51,17.80,,80.76,,,,45.26,,,,,,,,,,,,,,,,,7.84,,,58.74,,,,,,,392.26
1593195376000,,11.99,,4.48,1.82,,3.15,,43.08,,102.81,,,,,,,9.18,,,,,,,,,,,,91.19,,,,,303.05,,183.46,48.10,,162.37,0.00,93.73,,,2.86,,,,,,,,,2.97,,3.10,1.93,,,,,,1.84,,,,,,,,,,6.86,,24.86,,,,30.22,,,136.81,,,,,,,,,,,,,,95.03,,,113.39,,,,,,,233.60
1593262962000,,,,1.10,,,2.20,,,,47.90,8.00,,,,,,8.30,,,,,13.04,,,,,,,48.75,,,,,243.42,,19.41,39.38,,14.32,,5.21,,,,,,,,,,,,2.46,0.00,,14.83,,,,,,82.72,18.00,,,,,,,,15.04,,,15.41,,,,1.57,,7.24,5.71,,,,,,,,,,,,,,0.87,,,32.72,,,,,,,88.13
1593330837000,,48.60,,,,,29.68,,,4.62,126.04,,,,,,,10.99,,,,,,,,,,,,47.82,,,,,315.15,,183.02,19.61,,18.41,,8.38,,,6.12,,,,,,,,,12.37,,,4.73,,,,,,7.82,,,,,,,,,5.24,3.03,,90.62,,,,73.40,,,,,,,,,,,,,,,,,,,,82.51,,,,,,,474.98
1593396882000,,,,,1.55,,0.68,,,8.96,75.56,8.59,,,,,,10.86,,,,,,,,,,,,10.56,,,,,189.98,,22.20,3.47,,11.55,,21.73,,,7.82,,,,,,,,,0.67,,18.51,7.72,,,,,,6.34,50.42,,,,11.10,,,,,11.62,,15.77,,0.15,,15.25,,0.02,20.26,,,,,,,,,,,,,,,,,37.26,,,,,,,85.85
1593464751000,,,,,,,3.36,,,,60.42,10.00,,,,,,6.38,,,,,,,,,,,,6.14,,,,,127.39,,29.23,11.00,,8.35,,,,,1.24,,,,,,,,,2.54,,,,,,,,,0.29,16.08,,,,5.76,,,,6.73,,,12.60,,,,9.11,,0.00,2.31,,,,,,,,,,,,,,,,,24.51,,,,,,,110.33
1593531858000,,,,0.44,,,11.27,,,,46.80,0.46,,,,,,20.67,,,,,,,,,,,39.15,4.72,,,,,45.46,,48.50,3.74,,7.39,,,,,0.25,,,,,,,,,0.55,,,,,,,,,3.07,,,,,,,,,,,,17.48,,1.38,,12.34,,0.02,,,,,,,,,,,,,,,2.55,,,22.21,,,,,,,152.53
1593599509000,,,,,0.02,,4.36,,,,50.08,,,,,,,2.12,,,0.46,,,,,,,,,15.23,23.90,,,,117.82,,104.68,2.37,,,,,,,2.08,,,,,,,,,2.53,,9.42,108.65,,,,,,53.33,,,,,,,,,,,,30.21,,,,12.95,,0.04,,,,,,,,,,,,,,,,,,22.89,29.06,,,,,,211.86
1593666201000,,12.22,,36.09,,,4.92,,,17.41,31.72,,,,,,,,,,,,,,,,,,,16.82,,,,,106.08,,34.72,22.26,,,,,,,1.18,,,,,,,,,16.77,,,23.67,,,,,,9.32,,,,,,2.24,,,,,,38.74,,,,8.07,,38.63,,,,,,,,,,,,,,,24.21,,,58.48,,,,,,,186.31
1593732971000,,12.46,,,,,0.13,,,26.60,70.21,,,,,,,7.93,,,,,,,,,,,,22.52,,,,,141.50,,90.53,39.67,,,,,,,0.13,,,,,,,,,1.53,,45.63,14.64,,,,,,31.53,,,,,,,,,10.21,,,12.27,,,,0.77,,0.03,0.84,,,,,,,,,,,,,,57.87,,0.24,92.83,7.75,,,,,,145.52
1593800162000,,,,15.58,0.07,,,,,35.25,52.74,,,,,,,10.54,,,14.20,,,,,,,,,26.32,36.08,,,,131.91,,120.28,,,4.46,,,,,5.16,,,,,,,,,1.53,,0.22,95.55,,,,,,0.23,21.50,,,,,,,,63.31,,,248.95,,,,4.18,,,,,,,,,,,,,,,,,,,,36.36,17.43,,,,,,240.70
1593866326000,,12.53,,1.74,0.31,,1.35,,,,,,,,,,,7.55,,,,,,,,,,,,18.19,,,,,148.21,,,36.05,,4.60,,,,,,,,,,,,,,13.70,,,0.00,,,,,,3.75,,,,,,,,,6.05,,,22.47,,,,0.03,2.54,,,,,,,,,,,,,,,,,,,52.45,2.19,,,,,,149.58
1593933211000,,,,,0.02,,0.13,,,,,1.64,,,,,,1.18,,,,,,,,,,,,5.49,,,,,118.09,,26.13,4.80,,36.11,,,,,,,,,,,,,,0.93,,,17.63,,,,,,0.86,,,,,,,,,,5.55,,9.35,,,,4.75,,,0.20,,,,,,,,,,,,,,,,,47.66,0.82,,,,,,71.91
1594000010000,,,,,,,0.13,,,17.66,,,,,,,,0.44,,,,,,,,,,,,82.22,,,,,127.97,,29.04,13.49,,,,,,,,,0.01,,,,,,,4.10,,0.19,11.17,,,,,,0.31,70.00,,,,,,,,2.15,,,4.98,,,,1.97,,0.11,1.41,,,,,,,,,,,,,,,,,68.66,,,,,,,126.66
1594067228000,,,,,,,0.02,,,25.95,30.09,0.12,,,,,,0.04,,,,,,,,,,,,17.72,9.00,,,,135.56,,35.82,1.34,,4.58,,,,,,4.42,0.26,,,,,,,0.59,,0.11,25.02,,,,,,,18.00,,,,,,,,3.79,,,19.10,,,,8.51,,0.30,,,,,,,,,,,,,,,0.31,,,71.43,,,,,,,92.82
1594133831000,,,,54.12,,,3.01,,,,20.75,2.41,,,,6.39,,1.50,,,0.01,,,,,,,,,34.05,,,,,162.64,,92.92,143.37,,9.28,,,,,1.85,,2.56,,,,,,,11.29,,0.16,5.97,,,,,,0.23,,,,,,,,,14.73,4.37,,7.01,,,,22.16,,0.52,,,,,,,,,,,,,,,,,,35.94,,,,,,,306.97
1594199176000,,,,4.81,3.84,,,,,,22.53,0.21,,,,,,2.40,,,,,15.78,,,,,21.96,,22.16,,,,,115.20,,17.04,9.81,,1.55,,,,,2.32,,,,,,,,,15.08,,0.39,7.39,,,,,,0.45,16.00,,,,,,,,19.13,,,7.40,,,,21.44,,0.00,1.52,,,,,,,,,,,,,,,,,33.75,,,,,,,100.63
1594266589000,,,,14.77,7.68,,5.21,,,8.17,51.95,,,,,,,4.51,,,,,,,,,,73.29,,17.87,,,,,57.71,,65.66,6.72,,64.42,,,,,0.68,,,,,,,,0.28,11.77,,83.89,11.57,,,,,,0.25,,,,,,,,,,,,25.16,,,,13.70,,0.01,,,,,,,,,,,,,,,,,,31.67,,,,,,,115.39
1594334149000,,,,3.42,2.25,,,,,58.04,4.19,,,,,,,0.47,,,,,,,,,,64.36,,3.12,,,,,63.51,,,,,2.46,,,,,,,,,,,,,8.46,6.84,,0.26,,,,,,,0.85,18.00,,,,,,,,3.67,,,21.43,,,,4.45,,,,,,,,,,,,,,,,,,,,20.14,,,,,,,52.62
1594400599000,,,,2.99,,,0.11,,,,13.44,,,,,,,,,,,,,,,,,42.70,,20.20,,,,,44.97,,14.58,0.39,,,,,,,,,0.64,,,,,,1.17,0.34,,0.01,,,,,,,0.00,,,,,,,,,10.23,,,10.16,,,,14.77,,0.12,,,,,,,,,,,,,,,,,,22.46,,,,,,,78.48
1594467342000,,,,1.46,,,,,,,1.99,,,,,,,,,,0.14,,,,,,,25.37,,7.77,21.25,,,,39.46,,14.94,0.39,,,,,,,0.59,,,,,,,,3.50,3.95,,27.21,,,,,,,0.15,,,,,,,,,4.17,,0.21,6.22,,,,,,0.36,,,,,,,,,,,,,,,,,,29.08,,,,,,,50.86
1594534363000,,,,11.19,,,0.38,,,,15.50,,,,,,,2.51,,,0.91,,0.11,,,,,29.87,,31.31,28.19,,,,40.47,,44.08,1.97,,7.85,,,,,,,,,,,,,0.38,6.87,,0.42,,,,,,,,,,,,,,,,2.08,,0.21,13.72,,,,0.01,,,0.19,,,,,,,,,,,,,,,,,19.67,,,,,,,34.48
